failure_event_id,transaction_id,user_id,failure_type,amount_in_paise,created_at
14237,116921,1824,error2,26100,2016-09-04 05:42:04.374703 +0000 +0000
14238,116933,12582,error2,14500,2016-09-04 06:03:02.093372 +0000 +0000
14239,116935,12582,error2,14500,2016-09-04 06:04:07.935786 +0000 +0000
14240,116937,11202,error2,12000,2016-09-04 06:06:22.949204 +0000 +0000
14241,116949,5162,error2,31900,2016-09-04 06:19:25.603959 +0000 +0000
14242,116950,5162,error2,31900,2016-09-04 06:19:48.736079 +0000 +0000
14243,116951,5162,error2,31900,2016-09-04 06:20:06.820145 +0000 +0000
14244,116954,9922,error2,20400,2016-09-04 06:24:55.848584 +0000 +0000
14245,116957,13612,error3,54000,2016-09-04 06:29:30.337715 +0000 +0000
14246,116960,14288,error1,159553,2016-09-04 06:32:32.783082 +0000 +0000
14247,116969,1721,error2,54800,2016-09-04 06:41:15.837889 +0000 +0000
14248,116974,7642,error2,31200,2016-09-04 06:50:37.448114 +0000 +0000
14249,116991,13293,error2,30800,2016-09-04 07:06:21.93687 +0000 +0000
14250,116995,13791,error3,26800,2016-09-04 07:10:36.578274 +0000 +0000
14251,116996,13846,error3,158200,2016-09-04 07:10:40.414889 +0000 +0000
14252,116999,13846,error3,99400,2016-09-04 07:11:51.122556 +0000 +0000
14253,117003,13791,error3,22800,2016-09-04 07:13:50.873798 +0000 +0000
14254,116965,14288,error1,159553,2016-09-04 06:39:23.848648 +0000 +0000
14255,116968,13661,error2,14500,2016-09-04 06:40:01.463497 +0000 +0000
14256,116973,9738,error3,84300,2016-09-04 06:49:59.653564 +0000 +0000
14257,117013,10094,error2,34700,2016-09-04 07:24:11.044861 +0000 +0000
14258,117014,1722,error3,47800,2016-09-04 07:24:32.443764 +0000 +0000
14259,117018,13053,error3,33100,2016-09-04 07:26:50.913655 +0000 +0000
14260,117033,14288,error1,159553,2016-09-04 07:43:31.484017 +0000 +0000
14261,117062,5162,error2,31900,2016-09-04 08:16:04.919729 +0000 +0000
14262,117063,5162,error2,31900,2016-09-04 08:16:25.411722 +0000 +0000
14263,117065,7767,error2,125900,2016-09-04 08:17:57.066251 +0000 +0000
14264,117089,13875,error3,67300,2016-09-04 08:41:06.529454 +0000 +0000
14265,117090,13846,error3,25200,2016-09-04 08:41:46.513257 +0000 +0000
14266,117091,12154,error3,45500,2016-09-04 08:42:09.45532 +0000 +0000
14267,117092,11669,error2,31700,2016-09-04 08:43:26.067086 +0000 +0000
14268,117110,5018,error2,59800,2016-09-04 08:55:09.489598 +0000 +0000
14269,117122,5018,error2,57600,2016-09-04 09:01:33.795695 +0000 +0000
14270,117123,587,error2,22900,2016-09-04 09:02:00.871045 +0000 +0000
14271,117119,2249,error2,26800,2016-09-04 09:00:04.030966 +0000 +0000
14272,117135,9149,error2,18700,2016-09-04 09:21:31.47363 +0000 +0000
14273,117141,11747,error3,18000,2016-09-04 09:32:46.152752 +0000 +0000
14274,117142,9191,error2,28800,2016-09-04 09:33:00.193803 +0000 +0000
14275,117163,2173,error2,55700,2016-09-04 10:02:39.092791 +0000 +0000
14276,117178,9130,error2,32600,2016-09-04 10:37:42.027733 +0000 +0000
14277,117193,13456,error3,49500,2016-09-04 11:01:25.097482 +0000 +0000
14278,117195,6101,error1,14200,2016-09-04 11:02:08.060806 +0000 +0000
14279,117188,2322,error2,25000,2016-09-04 10:51:11.647671 +0000 +0000
14280,117210,11550,error2,15900,2016-09-04 11:31:34.488596 +0000 +0000
14281,117213,7680,error1,31200,2016-09-04 11:34:56.844178 +0000 +0000
14282,117222,6117,error2,29900,2016-09-04 11:46:03.938471 +0000 +0000
14283,117221,6117,error2,29900,2016-09-04 11:45:34.735629 +0000 +0000
14284,117239,4439,error1,15400,2016-09-04 12:31:18.623412 +0000 +0000
14285,117249,9256,error2,16700,2016-09-04 12:47:00.274034 +0000 +0000
14286,117247,13796,error3,45000,2016-09-04 12:43:11.903347 +0000 +0000
14287,117271,13745,error1,57400,2016-09-04 13:35:15.395103 +0000 +0000
14288,117272,13745,error1,57400,2016-09-04 13:35:41.338752 +0000 +0000
14289,117273,13745,error3,57400,2016-09-04 13:36:16.969137 +0000 +0000
14290,117277,645,error2,33300,2016-09-04 13:40:52.609372 +0000 +0000
14291,117284,8894,error1,18000,2016-09-04 13:47:44.080998 +0000 +0000
14292,117265,11811,error2,33900,2016-09-04 13:23:21.003108 +0000 +0000
14293,117268,4933,error1,24500,2016-09-04 13:27:57.75575 +0000 +0000
14294,117270,13793,error2,15900,2016-09-04 13:28:32.225572 +0000 +0000
14295,117283,13177,error2,40200,2016-09-04 13:47:00.307976 +0000 +0000
14296,117301,12034,error2,28000,2016-09-04 14:10:11.643449 +0000 +0000
14297,117323,678,error2,61400,2016-09-04 14:30:41.806244 +0000 +0000
14298,117295,14124,error3,16000,2016-09-04 14:04:59.062715 +0000 +0000
14299,117313,177,error2,33400,2016-09-04 14:20:46.897033 +0000 +0000
14300,117322,13927,error3,74400,2016-09-04 14:28:06.525909 +0000 +0000
14301,117333,13819,error3,32300,2016-09-04 14:40:38.307562 +0000 +0000
14302,117332,1328,error2,77000,2016-09-04 14:40:14.963215 +0000 +0000
14303,117350,10067,error2,0,2016-09-04 14:56:13.410543 +0000 +0000
14304,117363,13906,error3,80100,2016-09-04 15:01:43.306302 +0000 +0000
14305,117366,13041,error2,20000,2016-09-04 15:03:12.883169 +0000 +0000
14306,117371,10801,error2,25900,2016-09-04 15:04:38.218737 +0000 +0000
14307,117373,10801,error2,25900,2016-09-04 15:05:27.331819 +0000 +0000
14308,117375,10801,error2,25900,2016-09-04 15:06:19.655885 +0000 +0000
14309,117378,12414,error3,36200,2016-09-04 15:07:30.855446 +0000 +0000
14310,117348,10067,error2,0,2016-09-04 14:55:30.669525 +0000 +0000
14311,117356,10067,error2,0,2016-09-04 14:57:34.254713 +0000 +0000
14312,117364,13041,error2,20000,2016-09-04 15:02:26.766403 +0000 +0000
14313,117402,2162,error3,28300,2016-09-04 15:26:58.796696 +0000 +0000
14314,117388,14041,error3,47900,2016-09-04 15:15:23.133497 +0000 +0000
14315,117401,2162,error1,28300,2016-09-04 15:26:42.0278 +0000 +0000
14316,117415,6471,error2,20000,2016-09-04 15:37:58.983147 +0000 +0000
14317,117418,12750,error3,31800,2016-09-04 15:39:35.318319 +0000 +0000
14318,117446,8176,error2,38100,2016-09-04 15:55:43.141259 +0000 +0000
14319,117441,13875,error3,28000,2016-09-04 15:52:33.552807 +0000 +0000
14320,117454,13875,error3,16900,2016-09-04 16:01:10.208772 +0000 +0000
14321,117455,1194,error2,26100,2016-09-04 16:01:44.137591 +0000 +0000
14322,117460,12304,error1,31700,2016-09-04 16:04:20.53107 +0000 +0000
14323,117463,6629,error2,22800,2016-09-04 16:07:28.646769 +0000 +0000
14324,117467,6136,error1,31900,2016-09-04 16:10:04.814692 +0000 +0000
14325,117469,6136,error2,31900,2016-09-04 16:11:14.849234 +0000 +0000
14326,117476,6973,error1,28000,2016-09-04 16:15:09.759163 +0000 +0000
14327,117477,6136,error2,31900,2016-09-04 16:15:12.610542 +0000 +0000
14328,117481,15317,error1,33500,2016-09-04 16:16:28.230131 +0000 +0000
14329,117483,15317,error2,33500,2016-09-04 16:17:20.629323 +0000 +0000
14330,117488,6136,error2,31900,2016-09-04 16:18:58.925547 +0000 +0000
14331,117496,7525,error1,17100,2016-09-04 16:25:40.277216 +0000 +0000
14332,117461,12304,error2,31700,2016-09-04 16:04:46.374946 +0000 +0000
14333,117473,6136,error2,31900,2016-09-04 16:14:31.334116 +0000 +0000
14334,117478,6973,error2,28000,2016-09-04 16:15:54.043001 +0000 +0000
14335,117480,6034,error2,30200,2016-09-04 16:16:24.693707 +0000 +0000
14336,117487,2574,error2,28400,2016-09-04 16:18:56.813936 +0000 +0000
14337,117491,6034,error2,30200,2016-09-04 16:20:17.137502 +0000 +0000
14338,117499,7525,error2,17100,2016-09-04 16:26:08.671519 +0000 +0000
14339,117508,13243,error3,76500,2016-09-04 16:33:07.900345 +0000 +0000
14340,117513,12348,error2,23100,2016-09-04 16:36:37.903636 +0000 +0000
14341,117505,11307,error2,21500,2016-09-04 16:29:28.26776 +0000 +0000
14342,117515,13897,error3,11100,2016-09-04 16:38:26.09165 +0000 +0000
14343,117533,3560,error2,16100,2016-09-04 16:57:42.593902 +0000 +0000
14344,117526,10020,error1,15200,2016-09-04 16:51:36.716622 +0000 +0000
14345,117549,7850,error2,23900,2016-09-04 17:13:41.567029 +0000 +0000
14346,117567,12851,error2,133800,2016-09-04 17:42:12.369385 +0000 +0000
14347,117571,3179,error2,18800,2016-09-04 17:46:59.62743 +0000 +0000
14348,117573,12737,error2,137900,2016-09-04 18:00:59.504211 +0000 +0000
14349,117589,12368,error2,13200,2016-09-05 02:26:19.854837 +0000 +0000
14350,117561,12815,error3,25000,2016-09-04 17:28:04.646025 +0000 +0000
14351,117565,12851,error2,133800,2016-09-04 17:40:37.414852 +0000 +0000
14352,117566,12851,error2,133800,2016-09-04 17:41:34.742386 +0000 +0000
14353,117572,3242,error2,18000,2016-09-04 17:57:22.035058 +0000 +0000
14354,117576,10756,error1,46400,2016-09-04 18:22:08.834692 +0000 +0000
14355,117607,6653,error2,46600,2016-09-05 03:45:08.622737 +0000 +0000
14356,117621,11026,error2,27700,2016-09-05 04:14:28.108527 +0000 +0000
14357,117627,6499,error3,38600,2016-09-05 04:28:21.700039 +0000 +0000
14358,117613,8291,error2,12300,2016-09-05 03:50:02.134718 +0000 +0000
14359,117640,1112,error2,29500,2016-09-05 04:41:32.680776 +0000 +0000
14360,117656,14045,error3,25000,2016-09-05 05:14:19.550188 +0000 +0000
14361,117643,12523,error2,17700,2016-09-05 04:43:57.781333 +0000 +0000
14362,117653,2552,error3,24500,2016-09-05 05:10:44.613894 +0000 +0000
14363,117654,2552,error3,24500,2016-09-05 05:11:50.67435 +0000 +0000
14364,117658,2543,error3,43500,2016-09-05 05:17:58.651456 +0000 +0000
14365,117664,11837,error3,87705,2016-09-05 05:31:06.890565 +0000 +0000
14366,117683,9218,error2,28300,2016-09-05 05:56:54.128677 +0000 +0000
14367,117687,1056,error2,22700,2016-09-05 05:59:55.960075 +0000 +0000
14368,117692,11193,error2,28400,2016-09-05 06:04:11.351749 +0000 +0000
14369,117696,13550,error1,53600,2016-09-05 06:10:29.671655 +0000 +0000
14370,117697,13550,error3,53600,2016-09-05 06:10:51.355893 +0000 +0000
14371,117721,13049,error2,33000,2016-09-05 06:32:59.303343 +0000 +0000
14372,117723,10258,error2,22000,2016-09-05 06:34:18.802019 +0000 +0000
14373,117729,13767,error3,36900,2016-09-05 06:40:02.659627 +0000 +0000
14374,117735,12695,error1,68500,2016-09-05 06:42:48.626785 +0000 +0000
14375,117727,334,error2,22000,2016-09-05 06:36:54.228524 +0000 +0000
14376,117728,13767,error1,36900,2016-09-05 06:39:39.499005 +0000 +0000
14377,117739,12043,error3,36000,2016-09-05 06:43:49.000621 +0000 +0000
14378,117743,8900,error2,31200,2016-09-05 06:49:03.593892 +0000 +0000
14379,117744,110,error2,29000,2016-09-05 06:51:12.56086 +0000 +0000
14380,117758,6739,error2,34900,2016-09-05 07:04:59.717513 +0000 +0000
14381,117767,11878,error1,34700,2016-09-05 07:14:50.45359 +0000 +0000
14382,117755,716,error3,22000,2016-09-05 07:00:31.368787 +0000 +0000
14383,117756,716,error3,22000,2016-09-05 07:01:49.49499 +0000 +0000
14384,117766,8051,error2,35700,2016-09-05 07:14:21.591793 +0000 +0000
14385,117778,8838,error3,22700,2016-09-05 07:20:10.116646 +0000 +0000
14386,117779,8838,error3,22700,2016-09-05 07:20:20.552918 +0000 +0000
14387,117780,3409,error2,39200,2016-09-05 07:20:37.803438 +0000 +0000
14388,117815,7211,error2,29900,2016-09-05 07:44:27.890186 +0000 +0000
14389,117824,14035,error3,72400,2016-09-05 07:48:20.844125 +0000 +0000
14390,117836,13946,error3,13400,2016-09-05 07:54:53.756953 +0000 +0000
14391,117867,13756,error1,24800,2016-09-05 08:21:29.715131 +0000 +0000
14392,117868,1738,error2,28900,2016-09-05 08:21:45.207969 +0000 +0000
14393,117873,12425,error3,46500,2016-09-05 08:25:03.220697 +0000 +0000
14394,117839,3214,error2,31900,2016-09-05 07:55:34.468459 +0000 +0000
14395,117846,1021,error2,33100,2016-09-05 08:04:40.760638 +0000 +0000
14396,117851,1656,error2,44800,2016-09-05 08:10:31.800429 +0000 +0000
14397,117855,1307,error2,52800,2016-09-05 08:12:06.392162 +0000 +0000
14398,117861,11314,error2,17200,2016-09-05 08:20:01.920012 +0000 +0000
14399,117862,7079,error2,31200,2016-09-05 08:20:32.087295 +0000 +0000
14400,117869,13756,error2,24800,2016-09-05 08:21:56.176379 +0000 +0000
14401,117888,12403,error1,22800,2016-09-05 08:36:16.6808 +0000 +0000
14402,117894,12950,error2,52700,2016-09-05 08:45:19.958591 +0000 +0000
14403,117906,7829,error2,27700,2016-09-05 08:51:33.958399 +0000 +0000
14404,117919,1021,error2,33100,2016-09-05 09:02:08.984286 +0000 +0000
14405,117920,8949,error2,30100,2016-09-05 09:05:05.466411 +0000 +0000
14406,117932,8223,error2,15000,2016-09-05 09:14:55.721494 +0000 +0000
14407,117943,11963,error2,30600,2016-09-05 09:19:32.17032 +0000 +0000
14408,117893,12950,error1,52700,2016-09-05 08:44:58.432154 +0000 +0000
14409,117901,12704,error3,33700,2016-09-05 08:48:34.806626 +0000 +0000
14410,117913,14064,error3,81500,2016-09-05 08:58:20.505598 +0000 +0000
14411,117916,10458,error2,28000,2016-09-05 09:00:31.699676 +0000 +0000
14412,117933,11963,error2,28800,2016-09-05 09:15:04.639434 +0000 +0000
14413,117949,1667,error2,38700,2016-09-05 09:21:42.752127 +0000 +0000
14414,117952,1021,error2,33100,2016-09-05 09:22:09.967425 +0000 +0000
14415,117955,12750,error3,18800,2016-09-05 09:23:37.285229 +0000 +0000
14416,117969,9420,error2,28000,2016-09-05 09:35:29.437248 +0000 +0000
14417,117980,8527,error2,26300,2016-09-05 09:45:49.260429 +0000 +0000
14418,117982,8527,error2,26300,2016-09-05 09:46:26.339777 +0000 +0000
14419,117993,13963,error3,19000,2016-09-05 09:56:12.037678 +0000 +0000
14420,118003,8641,error1,37600,2016-09-05 10:08:13.807382 +0000 +0000
14421,118005,12704,error3,27500,2016-09-05 10:09:38.80745 +0000 +0000
14422,117958,5161,error2,48200,2016-09-05 09:25:27.12502 +0000 +0000
14423,117970,9188,error2,25700,2016-09-05 09:35:52.826049 +0000 +0000
14424,117979,9295,error2,20000,2016-09-05 09:45:01.620852 +0000 +0000
14425,118010,683,error2,22300,2016-09-05 10:20:34.028794 +0000 +0000
14426,118015,14133,error2,8700,2016-09-05 10:22:26.140901 +0000 +0000
14427,118016,7926,error2,14700,2016-09-05 10:22:34.067215 +0000 +0000
14428,118029,14152,error1,41000,2016-09-05 10:41:07.173991 +0000 +0000
14429,118038,13385,error3,34100,2016-09-05 11:06:42.627873 +0000 +0000
14430,118058,14134,error1,11700,2016-09-05 11:32:29.790615 +0000 +0000
14431,118046,13763,error2,14100,2016-09-05 11:12:35.536424 +0000 +0000
14432,118053,8647,error2,61100,2016-09-05 11:29:34.947877 +0000 +0000
14433,118064,10810,error2,43100,2016-09-05 11:38:58.451608 +0000 +0000
14434,118074,11019,error2,20100,2016-09-05 11:50:58.552104 +0000 +0000
14435,118066,1797,error2,20500,2016-09-05 11:42:54.412507 +0000 +0000
14436,118100,10310,error2,23300,2016-09-05 12:47:58.144771 +0000 +0000
14437,118116,9218,error2,39400,2016-09-05 13:06:56.017709 +0000 +0000
14438,118128,5289,error2,38000,2016-09-05 13:27:25.458992 +0000 +0000
14439,118124,10425,error3,180000,2016-09-05 13:23:47.871415 +0000 +0000
14440,118148,13473,error3,31000,2016-09-05 14:02:33.399771 +0000 +0000
14441,118159,12372,error2,35900,2016-09-05 14:12:23.244746 +0000 +0000
14442,118167,13250,error1,23900,2016-09-05 14:22:10.038082 +0000 +0000
14443,118176,14148,error3,49800,2016-09-05 14:31:28.022714 +0000 +0000
14444,118180,12253,error3,15000,2016-09-05 14:39:47.390813 +0000 +0000
14445,118147,13473,error3,31000,2016-09-05 14:01:02.752453 +0000 +0000
14446,118174,14148,error1,49800,2016-09-05 14:30:05.51437 +0000 +0000
14447,118175,14148,error3,49800,2016-09-05 14:30:50.188929 +0000 +0000
14448,118185,13524,error3,31300,2016-09-05 14:42:36.903305 +0000 +0000
14449,118195,3668,error3,54800,2016-09-05 14:49:42.915598 +0000 +0000
14450,118209,13043,error2,38200,2016-09-05 15:03:27.307904 +0000 +0000
14451,118226,1312,error2,23600,2016-09-05 15:09:04.674151 +0000 +0000
14452,118247,13033,error3,18100,2016-09-05 15:24:05.261415 +0000 +0000
14453,118202,10355,error2,11700,2016-09-05 14:57:11.593159 +0000 +0000
14454,118215,7635,error2,35000,2016-09-05 15:04:51.553044 +0000 +0000
14455,118221,12953,error2,21000,2016-09-05 15:07:25.82547 +0000 +0000
14456,118239,13525,error2,26400,2016-09-05 15:17:19.503673 +0000 +0000
14457,118240,8028,error2,26200,2016-09-05 15:19:43.857179 +0000 +0000
14458,118304,5366,error2,30300,2016-09-05 16:09:12.225624 +0000 +0000
14459,118251,13033,error3,18100,2016-09-05 15:24:31.49794 +0000 +0000
14460,118266,13504,error2,19000,2016-09-05 15:38:04.842317 +0000 +0000
14461,118268,10716,error3,31200,2016-09-05 15:41:23.666816 +0000 +0000
14462,118280,5432,error2,27900,2016-09-05 15:53:20.922016 +0000 +0000
14463,118299,11870,error3,59900,2016-09-05 16:06:05.190805 +0000 +0000
14464,118313,14506,error1,13400,2016-09-05 16:18:14.596112 +0000 +0000
14465,118318,4338,error2,31700,2016-09-05 16:21:39.923302 +0000 +0000
14466,118310,13547,error1,30000,2016-09-05 16:13:50.11526 +0000 +0000
14467,118336,4965,error3,32000,2016-09-05 16:33:42.445358 +0000 +0000
14468,118340,9465,error2,33500,2016-09-05 16:35:52.851838 +0000 +0000
14469,118341,9465,error2,33500,2016-09-05 16:36:58.076654 +0000 +0000
14470,118350,11954,error1,15500,2016-09-05 16:41:04.167161 +0000 +0000
14471,118357,2838,error2,26100,2016-09-05 16:50:35.06842 +0000 +0000
14472,118355,13182,error1,17000,2016-09-05 16:49:57.175137 +0000 +0000
14473,118379,6179,error2,26900,2016-09-05 17:07:38.008746 +0000 +0000
14474,118381,1168,error3,22900,2016-09-05 17:13:01.322739 +0000 +0000
14475,118392,4049,error2,18200,2016-09-05 17:29:55.793383 +0000 +0000
14476,118393,9839,error2,12300,2016-09-05 17:29:55.962652 +0000 +0000
14477,118394,13584,error2,35700,2016-09-05 17:30:18.858546 +0000 +0000
14478,118415,9516,error3,264216,2016-09-05 18:45:22.647055 +0000 +0000
14479,118423,12180,error1,25600,2016-09-06 03:12:25.695207 +0000 +0000
14480,118441,3854,error2,12200,2016-09-06 04:37:50.117154 +0000 +0000
14481,118450,10302,error1,19800,2016-09-06 05:03:08.101143 +0000 +0000
14482,118451,10302,error2,19800,2016-09-06 05:03:39.549158 +0000 +0000
14483,118454,3978,error3,41900,2016-09-06 05:05:44.620474 +0000 +0000
14484,118433,2019,error2,37600,2016-09-06 03:50:13.816259 +0000 +0000
14485,118459,12043,error3,12000,2016-09-06 05:11:05.012421 +0000 +0000
14486,118469,9854,error2,87857,2016-09-06 05:19:02.680881 +0000 +0000
14487,118473,5569,error2,37000,2016-09-06 05:24:16.183365 +0000 +0000
14488,118477,4735,error2,19800,2016-09-06 05:29:53.834472 +0000 +0000
14489,118489,6231,error2,21600,2016-09-06 05:46:03.15444 +0000 +0000
14490,118497,14139,error1,26200,2016-09-06 05:57:31.240254 +0000 +0000
14491,118501,1228,error1,14500,2016-09-06 06:06:48.736788 +0000 +0000
14492,118518,10577,error2,120700,2016-09-06 06:34:16.493672 +0000 +0000
14493,118504,14891,error2,12000,2016-09-06 06:08:28.067182 +0000 +0000
14494,118512,10563,error1,37500,2016-09-06 06:25:38.947524 +0000 +0000
14495,118513,10563,error2,37500,2016-09-06 06:25:58.572007 +0000 +0000
14496,118517,6314,error3,56800,2016-09-06 06:33:47.329216 +0000 +0000
14497,118527,13624,error1,19400,2016-09-06 06:45:12.216499 +0000 +0000
14498,118533,6075,error2,27400,2016-09-06 06:53:52.996428 +0000 +0000
14499,118591,5780,error2,19200,2016-09-06 08:02:13.817213 +0000 +0000
14500,118596,10613,error2,28600,2016-09-06 08:06:26.867856 +0000 +0000
14501,118605,7477,error2,55200,2016-09-06 08:13:17.869763 +0000 +0000
14502,118613,6993,error2,23800,2016-09-06 08:18:38.222034 +0000 +0000
14503,118621,6993,error2,26200,2016-09-06 08:21:49.392493 +0000 +0000
14504,118622,6993,error2,26200,2016-09-06 08:22:20.719526 +0000 +0000
14505,118629,8267,error2,17800,2016-09-06 08:30:44.420853 +0000 +0000
14506,118642,476,error2,18100,2016-09-06 08:38:43.57699 +0000 +0000
14507,118644,3268,error2,13300,2016-09-06 08:38:55.936115 +0000 +0000
14508,118653,843,error2,28200,2016-09-06 08:42:00.78456 +0000 +0000
14509,118675,4537,error2,20100,2016-09-06 08:58:27.270429 +0000 +0000
